10000 40000
611 2127 -1
8689 5596 3
6034 4090 -4
9152 7060 8
2309 4828 6
2574 8528 16
6083 8882 9
158 1111 -4
6401 401 8
4120 4740 16
2843 4175 6
1863 2419 -1
454 422 -7
3834 4804 -6
1829 622 3
1196 7491 0
7250 3376 -20
7085 7555 -13
9406 3962 0
7838 3029 17
5389 136 -10
5858 4604 7
5390 8987 -6
9651 5600 -6
1919 3410 19
3610 3998 4
6090 1159 -9
1281 4812 -16
7533 4071 -8
8097 4634 1
1679 9167 6
2 4224 -15
5929 7846 -8
2381 6362 0
2321 759 20
3148 1899 -17
8824 3840 -5
452 6382 -14
8243 960 -16
4657 3983 5
7788 1707 6
8752 8706 -4
9652 1486 -17
3965 9119 12
9399 4573 -10
951 613 -2
6597 9651 -5
7898 3653 0
6075 3544 11
3477 3485 -12
5838 4743 -19
992 5190 -20
362 1493 9
7162 6057 -19
8879 5379 -10
9249 8589 -17
9740 2647 2
7994 3709 -3
1190 3400 3
5063 107 -18
9346 9475 -13
5524 5065 16
9960 124 3
9503 2214 -12
6705 6098 -4
6067 3892 4
898 7750 3
2280 7822 -7
7064 7564 19
8536 2184 -9
5848 576 -2
2756 6522 -9
7250 4687 11
2538 9990 2
6315 5825 18
9277 8085 -17
764 4201 -15
9119 677 11
8463 4927 -18
3744 4754 8
2905 4698 -7
9872 9491 -13
9417 2802 12
6408 1048 -18
1073 7345 19
7925 3370 -20
7388 8618 4
7592 5860 13
2553 275 19
4141 1480 -17
5172 4005 12
5771 2004 -3
4545 49 2
1607 254 12
9983 2457 -17
1930 5044 1
6615 1844 -20
111 8355 -11
9961 5449 14
6072 5453 2
8471 373 -19
5413 5795 -18
5544 7712 20
4247 9162 20
4810 6384 -20
2049 9231 -11
559 2435 16
3106 3926 2
9369 4806 12
2892 8291 -15
5682 1980 -15
9532 7446 9
166 7959 -9
61 8797 -11
7226 1207 4
7766 4317 -3
1164 1531 15
5580 3034 13
7141 129 -12
8702 2364 4
6398 1799 3
9177 140 -15
3375 7102 -7
1672 3464 -20
7 4496 4
9568 6513 3
7785 3978 6
276 4667 -15
3371 7466 15
3086 1804 -8
1338 7364 -11
2265 873 12
4249 7610 8
4291 4263 0
9441 4241 13
5598 5480 20
3609 8361 -10
3846 9960 -16
1123 1305 -7
3628 1517 -5
8949 7052 -10
5027 6448 15
57 1429 10
3158 7341 2
2371 2777 2
9679 537 -16
8812 5098 17
5078 8099 15
8367 7289 15
4095 122 2
2601 5559 -3
5583 3680 -7
6150 7162 7
445 9156 14
5471 8738 -18
2347 4858 18
7081 2533 10
4703 7741 5
7855 1400 -11
8719 4827 17
9834 4381 -15
2654 1480 11
4087 9857 1
9664 770 14
7796 8087 -16
8215 599 -20
5134 7295 -2
8890 2171 -1
9621 9647 -2
6396 6369 -3
6460 9074 -9
7275 843 7
9293 1113 11
2602 8632 13
4749 2486 20
3449 9934 -11
9061 3481 -18
3251 9114 5
5790 2356 9
5953 7629 -19
695 3953 4
180 5409 -3
820 410 13
496 1973 14
2894 5914 -11
2523 8511 2
6883 8661 -10
3587 8190 12
2706 5794 -17
9950 9092 -17
3922 5267 17
2075 8918 -13
2488 947 14
8409 9994 -12
9615 7628 -2
9017 6418 -5
6988 8922 6
639 8247 -14
9627 9531 11
8718 2985 -1
5390 3094 13
5771 7927 -16
8302 8811 -19
4593 3498 -4
7487 3404 16
1239 8617 -10
9030 3840 11
4952 2921 -6
9697 9708 -7
8089 4383 -16
1836 3986 12
2786 4365 10
4042 1971 -1
2075 9136 4
1388 925 16
8904 7693 -17
6293 1015 -13
5567 6160 -4
6004 843 10
1264 739 11
1865 8900 -1
3930 7354 -17
3297 6069 -19
7657 2155 9
8257 7594 -5
6071 6708 -5
459 4073 3
2326 9316 17
4363 8862 -19
8003 3328 -10
747 1493 -15
1181 3792 17
4720 350 -20
2010 8568 -8
1282 7444 -4
7861 3745 8
1594 8569 -4
8491 5682 8
4196 2406 10
3185 5541 1
9575 1623 13
3382 9546 18
4940 6786 -4
2832 5919 18
8203 5838 -14
7154 5352 6
3865 2957 7
6599 3225 17
2520 3945 11
8273 1584 -11
7039 2193 8
4893 3153 -16
5413 3160 8
8435 2308 -3
6577 8771 -14
1131 7855 -15
5003 3140 11
1042 3425 5
8391 1275 -5
6376 426 1
2524 9316 5
2263 5365 11
291 12 -14
9480 6519 -12
4515 3512 -6
1077 6252 18
8946 9019 9
8996 2322 -4
8282 1021 -11
710 6691 10
1195 5443 10
6801 853 -2
3045 5267 7
8168 5505 13
8323 6908 15
4087 8874 -6
5128 5401 -9
2232 4446 9
9575 4506 -15
9499 8413 -3
6958 4211 -10
5484 1486 9
6528 5444 0
2787 7116 -3
6350 9052 -4
8234 3522 18
7248 1196 -13
9281 6877 -9
3725 1157 -7
2757 2870 -13
3311 6379 13
5371 9826 -4
5765 8609 -12
2465 1308 6
6068 6004 -16
8866 5585 -2
1743 8621 4
1681 4777 2
3056 7572 19
6355 4098 -20
884 5940 -11
1989 1300 -5
8042 4313 -8
3067 1713 9
4753 4922 8
8302 1652 -7
2976 6356 -10
5873 9254 -9
5782 3355 15
7442 5348 -8
3575 861 20
5351 630 17
6753 1872 4
5885 1795 14
6597 9323 0
1808 7481 -10
8421 9393 2
3047 6504 14
3400 5383 -2
8303 5895 10
7978 7492 -18
9883 1162 2
3160 9506 2
8252 5901 -2
779 7648 -8
3572 9751 -14
226 22 14
3752 1105 4
821 6391 11
8409 3577 6
2012 9943 6
651 2382 -10
8059 6979 17
6237 5492 -3
3439 7663 -20
4065 9906 3
1155 890 -14
8254 1380 2
121 8687 12
2574 6653 -2
9133 8575 -5
2440 7942 9
5405 5823 5
1086 3713 -20
9025 2239 -4
2996 9366 -14
1842 3483 -14
6101 5362 19
1146 6696 -18
7194 6923 -18
5788 1572 -9
2405 6939 -17
301 8172 12
4707 4410 -8
8879 8522 -6
5016 5293 -14
6316 3063 -12
7558 3238 -10
4317 5972 0
2183 1711 -13
5609 4359 -14
4696 4698 -7
8554 4511 17
3798 2694 -4
1614 2896 -10
4811 7968 -14
6059 8878 9
1164 2904 -13
891 608 15
3955 762 -6
1213 8551 -12
17 6854 17
4316 1481 -1
7095 4832 -14
664 3831 -10
2460 9125 -4
2844 2302 -14
2568 5161 -16
5204 3183 -7
4885 4964 6
9263 5963 18
7978 4276 10
5685 2773 4
7285 4267 20
1606 95 -18
5180 9229 14
3486 9263 -1
4661 97 12
2597 6244 9
5037 4078 13
8091 9844 -8
3055 9008 4
7545 5006 16
8784 2033 -5
8023 9642 7
9092 3256 15
3207 7929 17
9624 5233 5
6721 6541 11
7183 4603 0
6100 9 -4
7364 1638 -20
9050 6636 19
1895 7551 -2
9470 9157 7
5296 8990 -18
4502 1552 3
3039 4298 -19
7711 3062 6
5972 9802 4
6611 4595 -3
2962 8626 -8
1087 605 5
3910 3632 8
3839 2837 16
4486 9066 -10
4735 4858 16
9035 8572 18
586 3443 17
8961 2133 -11
9429 8443 -18
9113 6721 3
248 3160 -13
7930 9103 6
1526 8417 -16
1770 1864 13
8198 4840 14
9876 4505 -10
2321 3857 14
8479 5009 17
3023 4345 -18
428 20 3
1864 1382 -9
5369 4286 19
9943 7638 11
5079 9727 -17
8761 2876 -17
6648 3776 -20
4952 9220 -11
4665 1002 -1
5363 195 -11
1907 5248 14
9535 6241 7
2396 1445 5
4746 6759 14
4460 6252 0
2835 9982 18
8882 3970 -1
8201 3860 -11
8471 857 -1
5805 507 5
263 322 7
4169 6385 -8
9535 9431 -5
2793 4713 12
8603 3366 -1
6417 1256 -9
8776 7463 20
2165 3869 20
8449 9515 7
1399 1713 14
7280 2346 3
3167 6926 -4
3111 8513 2
5570 9537 -5
8374 7160 -4
2401 270 -14
4680 2737 -16
1019 3863 -3
5651 2148 -17
6694 5128 -4
1152 6863 6
8349 2735 -14
7750 6487 -15
3827 5395 1
994 6901 5
9207 7161 3
817 421 1
2662 9825 17
4197 5476 -17
7050 2938 -14
3568 986 -5
4421 7431 4
8861 4297 -17
4862 7782 -12
281 3367 3
4123 7268 -16
4448 4667 0
2508 8122 19
4200 9121 -4
791 9293 20
3558 5509 -11
3204 1555 3
8709 3960 15
1541 7115 -8
4148 4268 -13
2361 8404 -20
6724 2174 -10
3631 2848 15
4911 3299 12
9491 8357 7
8348 5220 10
8936 571 -18
1390 9552 8
8276 9502 7
5339 9834 16
5579 8727 -12
3000 7648 -16
3811 4026 -4
9879 8804 20
3450 9449 -8
883 5541 -12
5570 1941 5
7355 7442 13
2809 4216 -3
6350 3383 5
7562 4170 -10
9252 7055 16
6032 6831 4
576 5304 -9
9123 7458 12
1448 1220 3
2155 2711 0
5588 4357 -20
7618 3246 -14
3573 1572 -11
9813 3105 6
1631 4221 12
8813 5124 7
7072 7504 3
227 4739 -20
7673 2479 -14
8827 9629 -6
1839 9766 -6
9301 8766 -7
3245 4021 9
5224 2552 -10
317 9370 18
3267 8305 -20
8349 6325 -11
309 1362 -14
8497 3699 2
9635 9340 10
9100 8019 20
3446 8598 5
5294 1863 0
8607 694 20
7664 5981 -19
3526 7646 -1
2592 3588 13
3702 9935 9
4312 3446 19
7094 5932 -10
9378 8553 -19
1958 8086 10
4048 456 15
929 7780 18
5834 9495 5
7251 5103 -8
4582 3721 -9
4923 3689 -12
7975 5733 -17
7493 9128 10
6895 3248 13
5789 1999 3
5011 2009 18
9287 7829 20
6628 1292 -8
7801 8077 5
5975 6709 9
4233 6656 -8
9588 1122 6
5013 7001 -14
3164 8906 4
5329 7525 -11
4264 5466 -4
4467 3319 -10
1963 5785 3
2637 5175 -14
4389 3401 11
5379 7863 5
1569 4596 -2
3407 2971 -6
8311 3743 10
3875 9321 -14
2628 3119 15
5818 8881 -15
5773 1526 11
4534 8104 -9
4254 2276 3
865 3396 8
3504 6185 3
1777 8609 8
85 7270 11
6946 8848 2
5150 4029 18
6703 6377 -2
2036 5846 -20
5912 4615 -14
9211 393 18
6773 277 -3
5524 5638 13
6098 1820 8
5131 4128 14
928 2430 20
7205 9352 -3
3856 7092 16
1226 2622 -20
8760 146 9
5354 6702 -8
1645 7932 14
7776 5919 4
4449 6549 -7
3556 2000 16
554 8825 -3
3428 2084 -9
7283 7675 -1
4681 2615 7
8101 5034 -16
5010 8268 8
5173 9035 19
1001 9510 17
5853 2173 8
2611 5262 20
1304 3193 14
3236 2674 5
4028 1399 -18
5503 2830 3
7864 797 8
6906 3793 9
292 1088 -8
8642 9116 -1
5107 2134 -17
1815 7221 8
1777 5496 18
5117 9730 13
9632 5563 -4
8776 7657 -1
6155 6741 0
2905 4452 -11
4199 397 13
7500 7036 12
5394 9949 -15
1149 5792 12
3297 7329 -9
2451 7012 1
542 6649 -8
8247 9602 -20
4346 997 -16
8592 7269 13
2560 5567 3
2285 2623 7
962 2607 -3
3062 3055 14
8122 8824 9
8314 4218 2
4878 1396 18
1837 3948 17
6459 2491 15
8838 228 18
1630 1428 -3
5893 1727 12
315 2770 -12
650 1684 -2
8562 9183 -2
8150 3106 5
6747 4162 17
1326 5754 -4
1451 8835 -18
2281 4799 -11
620 8224 10
8505 7150 8
9684 3194 18
4020 3364 -20
5501 5869 -1
5470 7200 14
2503 1686 20
1206 7193 3
7269 284 -1
2669 6298 -3
9970 4538 -4
9442 4393 14
49 6135 8
2008 4779 5
8436 438 -7
3870 5565 -17
9095 6845 13
3235 2662 20
7124 295 18
5007 4981 -9
8790 3715 -17
4630 6190 0
2728 7791 -3
6637 2840 0
2981 8342 17
9304 4493 19
9790 5506 19
1513 5933 15
8564 6115 -7
1156 3742 18
9134 4571 -2
9727 6217 -20
5240 253 -16
9766 9436 -2
3741 6202 -9
9331 3859 10
9985 751 15
8079 2926 -6
9891 2285 -10
7773 1322 18
3414 660 -4
6256 289 -17
9310 6081 7
9168 3919 -4
2713 4261 3
2879 3553 20
9132 5390 2
9562 2522 2
7390 4879 -9
5409 2895 4
165 5371 9
3769 613 1
9824 4992 6
1388 7730 0
7725 5652 4
1796 3360 -5
2386 9292 18
7438 2693 -15
8181 3081 -10
9899 5365 -9
6890 5323 1
8744 8801 8
7049 6596 10
9256 9597 17
3348 2511 -16
2925 2484 4
1929 2058 -5
2700 8976 0
763 963 20
6363 6359 20
1660 9769 3
3743 8645 3
1555 1663 19
3486 6841 -6
6427 970 20
9516 3448 13
6806 8896 19
2865 7961 -9
2876 3518 -11
7540 6243 -17
6597 2684 -14
9730 1234 7
9799 6002 16
6162 8599 13
4183 7281 4
2460 2137 20
257 7305 -6
2142 1116 17
7663 1920 -10
3990 3041 4
5309 2423 19
5027 3604 -16
138 1261 4
5766 6871 18
1415 5350 13
4848 1923 9
4547 4332 -15
1755 5966 -12
398 1377 14
7242 2202 0
3501 5934 -10
2926 8176 7
961 4673 10
4084 9091 5
1958 6605 5
7616 8005 -14
2168 9528 -5
4742 8678 -6
8406 2626 19
9015 4211 17
1868 2937 20
9652 1563 -17
2236 6071 19
8478 7440 14
4616 7486 -5
6885 8012 -19
9670 7232 -12
6714 6364 18
6750 2994 1
9936 8339 -10
7433 1021 -8
5071 5139 16
6053 6678 -19
1859 4173 12
4363 6331 6
6341 3050 16
1628 4014 -7
0 5516 18
6292 371 11
2085 9635 -10
6869 246 9
8191 5087 7
1501 7583 8
1429 3588 5
2731 3973 -3
9082 8288 16
7795 2987 19
508 3707 -16
8992 4840 15
6843 8912 -12
269 7915 11
6049 8876 12
1739 2253 -15
3064 8355 -18
2214 5283 -19
8357 6920 -5
1857 3551 -3
9456 724 1
7687 3094 -20
4617 7220 1
1506 5283 -4
6637 6228 -4
5618 5329 -1
1656 5054 12
8415 5442 15
9497 5078 12
6360 3250 13
2498 7833 -13
9749 938 -9
6158 1653 -17
592 634 -6
3686 6409 -14
3686 2592 8
6838 5983 1
3694 3583 8
768 4171 17
55 951 -19
2200 3675 20
8690 443 -19
2519 4310 -7
8591 5516 14
1528 1210 -16
2102 1572 2
2631 8659 19
9558 8345 -18
1731 2957 -6
3593 8654 2
9152 213 15
8266 7876 -12
1818 6729 -3
4758 5597 -2
9645 2645 -20
6689 8278 -4
8816 8361 12
3327 4817 -16
6559 1864 3
4360 7362 9
9481 7244 -2
2707 3681 11
2423 8326 -1
2190 566 -4
5922 4859 -12
5318 1128 -13
759 6235 -16
973 6778 -10
853 6893 -18
6225 3476 10
3769 4842 10
569 4334 -12
7672 5086 3
2411 3374 -20
7814 6734 -9
8482 631 -10
4372 1128 -2
6307 4680 -13
5374 3471 -3
1728 4409 16
9082 4353 8
7551 1491 4
9119 8876 14
9542 1956 0
7099 3921 1
8796 5239 -20
6902 3754 16
8170 6531 11
4555 1881 -1
6271 8175 1
6456 3814 20
635 5905 7
9134 1124 -14
3566 4447 -17
3417 9289 4
167 5741 -20
9075 7952 -16
4617 6362 -13
8326 7691 -7
1561 3051 2
6003 8974 6
3064 8801 3
4267 6783 19
8582 8544 -19
8392 8685 -4
8697 2718 6
4237 3984 1
2386 1678 -1
9272 2274 10
2192 9474 -13
9100 2903 16
3615 6439 10
9754 162 -1
9502 4152 -7
7588 8860 20
8516 3434 8
6074 5231 11
4180 8764 -12
6658 9971 -14
357 7272 -19
7823 4092 -5
6435 461 -9
7011 4306 9
5013 8414 -2
7268 8202 -15
4310 8908 11
5421 2424 14
5586 1104 2
7309 787 -16
7885 2543 4
6843 6874 -5
6654 8054 -17
3959 4517 2
1380 190 2
9125 5718 -2
5826 9771 1
6920 4222 3
4842 4120 18
5269 7264 -19
8307 8528 -5
776 9088 12
7055 3502 -12
3062 4042 -15
9247 7412 14
4058 7522 6
983 2851 -15
3167 5431 -3
3100 9681 12
6781 3586 4
4849 3336 16
6517 7725 -15
9934 1734 2
2406 914 3
3834 9101 9
966 8083 10
4991 1126 -11
7832 821 -13
4951 8475 -5
8600 9120 -16
4733 6155 -12
4081 9684 5
2787 6279 17
1309 6117 4
8238 4353 4
6391 663 -3
9204 3924 -4
7499 8826 10
9684 3850 1
3609 6201 -13
4322 7678 -17
1530 9363 -16
127 8596 -3
5078 1155 5
6567 3590 -4
6167 961 5
590 9068 -12
4580 7203 2
2254 4334 19
7934 7206 1
1584 2929 -20
3205 6305 17
1216 4885 15
8193 2785 14
6058 8635 -12
758 6089 -7
5141 1745 3
210 1050 18
965 2566 -11
7276 7265 18
7744 9582 18
3634 4532 -9
2450 6827 -7
881 6645 -9
4615 4910 16
6591 3028 1
3155 7821 17
7078 8803 -10
8988 7965 -11
2861 7768 -2
2256 7864 18
7628 4808 5
6945 4654 18
5743 6961 9
9093 8625 0
4545 330 -2
3860 1577 -16
3734 2451 11
447 8954 17
4108 4769 -6
8931 7543 17
9699 2135 14
4879 8637 -20
143 5547 -1
1297 743 -12
6915 1275 7
922 5909 14
6706 3422 15
9187 9142 -10
2044 1038 -14
4595 5037 -13
9281 7654 -20
8325 6444 13
9661 8791 -7
2739 2929 20
2254 1866 -6
5042 5363 3
6720 8716 8
8586 2373 19
9267 7217 14
3038 9223 -4
7910 2801 5
8407 2876 -2
9130 3055 -8
9776 8364 -16
5454 7951 -7
6087 9248 15
1109 8108 -18
5003 4253 19
7980 1960 3
6716 6586 -20
7129 2855 10
97 920 -16
64 7958 -10
8388 3098 -9
927 9476 -3
4192 6459 -5
4487 5843 13
2382 5055 -14
7474 7522 20
9752 5590 3
3679 7726 -12
1104 3935 19
4229 8469 8
7941 1446 -8
9146 3100 -7
538 7406 18
2333 2801 8
4501 3142 17
1248 5994 14
5132 5180 2
156 1670 16
7105 4249 4
6438 8987 -1
6240 1106 6
4822 5515 -11
3858 1712 8
373 3064 -14
2633 4936 -2
6038 6398 -11
2334 8748 -11
52 8892 -13
5368 6684 6
8293 376 20
5762 2433 2
1543 263 16
3797 914 -1
3479 405 2
6259 8142 1
5620 1946 -8
5326 6656 5
6705 2361 -5
91 5357 -6
8675 531 15
2906 5043 18
8375 9963 -19
2360 7696 -8
7022 5410 -20
1317 1451 -14
7022 252 20
6758 1960 18
4251 9269 -11
8612 2069 4
7006 987 -2
1324 6916 19
5919 4700 -19
8043 4531 -14
1293 2149 13
239 1283 -13
5496 9683 -10
6227 990 -18
7265 1902 20
6425 2760 -1
3689 7039 -4
190 6095 -3
6680 1747 17
4131 5342 -3
2529 2049 -12
2453 6986 14
7186 9352 -15
247 7386 -11
6084 8893 -14
4693 6146 13
400 9892 4
9841 5137 -17
5042 8274 0
9889 7306 5
3339 60 12
3103 1689 18
904 8041 12
2069 9210 7
4193 158 -7
9538 3338 8
8558 3448 3
4749 472 16
4182 4788 -17
9641 3071 -19
7516 3148 2
6137 7579 -2
6908 6693 -1
1676 5721 -10
8802 9555 3
340 7907 -1
4122 8178 -12
3535 4901 -8
1861 1746 -18
9431 8305 -4
4756 9868 -17
6639 7682 -8
2457 2931 -3
7094 9513 16
9712 9056 -8
7407 9560 -15
9706 3524 -2
1389 1314 5
7287 1578 7
928 1498 2
5489 8560 14
5616 5157 -12
8184 3939 -14
4749 8180 -17
3561 8712 14
7032 9790 -6
3561 5148 -12
3308 5813 -3
1892 6316 11
5084 2285 12
9763 434 9
3377 3808 -12
2784 7552 8
952 9208 11
2332 2654 13
2255 6614 10
1341 3948 8
2531 7206 13
6664 8431 4
8100 7607 2
4515 3694 7
2512 3974 20
464 6625 0
6361 8683 -4
7709 6644 -6
9183 9188 9
4808 8661 17
1880 9034 -11
9438 3992 -8
4180 9782 -15
6538 6066 -8
8863 7327 19
2677 4895 17
9137 5868 13
5345 5879 14
787 5006 -14
9577 8096 -8
7160 9605 3
2438 6512 20
1971 495 -19
3046 9489 -1
157 721 -6
56 1696 -7
8209 1050 -13
4662 975 -3
606 5664 12
9211 290 4
6652 2922 10
5099 1117 -15
9004 2778 14
7815 6201 18
6301 7575 -15
4733 6296 9
6277 9971 -20
2563 1666 -16
6983 9328 20
8949 417 -6
2611 1982 -5
3696 8074 7
6178 5652 6
7615 1403 -17
9566 9147 -14
7827 4232 5
5408 4272 17
2094 5555 15
5934 5346 -20
9511 6472 -12
3575 4573 -14
5082 7083 -16
2457 1419 9
4671 5333 -2
5950 956 -17
8639 9751 13
1887 2201 8
5991 6328 -1
2464 5708 4
642 4567 -3
7417 3005 19
8669 4794 -12
1273 8560 -5
8680 3686 12
6533 2164 -7
2739 6331 -12
6010 6105 -11
2286 2594 -10
4367 5114 0
6384 5976 -20
6659 9700 18
8719 847 19
5324 2435 6
2354 93 -11
5404 4136 -16
2901 5811 12
3618 7546 -14
9864 1607 7
8538 6595 -16
391 6351 -16
6750 6310 -18
1441 5103 -2
9950 2273 11
7350 3391 4
1653 2361 -14
4649 8839 18
2427 5459 -5
1487 8895 -3
1441 8109 -18
1877 1110 -1
3793 1416 5
1063 4700 -3
15 1240 13
3456 410 13
303 4693 3
4980 2166 -2
8185 8789 10
950 4494 -7
3594 8944 -14
6104 5020 -4
6336 9173 16
9452 1948 17
5428 9606 11
7755 2203 12
2155 437 -9
4693 9063 -2
7941 9219 -6
7236 7500 3
349 3211 2
491 596 16
5724 2965 -6
831 5769 19
9513 202 -13
1052 7185 8
5808 9486 -10
4360 6562 -8
2787 2918 20
3848 3425 -9
4688 8821 7
5744 4764 5
3239 3959 -16
8620 3408 -8
2842 6851 -19
4238 568 -20
4018 3631 19
9365 6244 19
3871 9927 -10
1877 7099 -13
3519 4030 -8
4354 5018 -7
7421 9239 -7
3232 6377 20
1186 505 0
5831 6371 8
5037 4350 7
6705 7542 14
4218 7538 14
9115 3114 7
5245 4747 19
8676 501 -20
4669 2122 -13
6521 5767 -18
6149 8550 -2
8076 5918 -10
7343 1449 17
9109 4511 -8
3362 5498 9
6361 7560 20
2319 6347 13
3317 2183 10
1193 5376 0
8424 825 0
8965 2732 -2
8974 2537 -15
5763 959 -13
5247 3159 8
8577 3685 -7
2642 850 4
6744 941 5
6938 9064 15
3075 6190 -20
2163 615 5
3869 5951 -19
5221 7228 -9
5749 1403 8
1631 1742 16
159 3364 -11
9556 7815 4
840 7730 -3
6521 9169 12
2868 6217 9
9223 5786 9
2710 1537 -14
4399 7947 0
1724 884 0
3194 5963 -18
8245 4194 19
988 2124 2
1036 2067 -15
3643 6378 -13
1605 7285 3
1814 7692 -9
9561 2177 -4
3975 2358 -2
864 2732 15
895 1255 2
5385 8752 -13
5264 5556 3
7434 4143 -18
6257 407 -10
6367 1810 9
7563 9666 -13
3689 8973 8
1030 1644 -12
8454 418 17
1883 4107 -6
1518 6024 -14
3274 7331 20
4736 8234 4
5743 2536 -1
8395 1628 1
6665 7278 -18
7319 9590 -18
3236 3603 20
3879 2168 12
7262 5861 1
8755 157 -17
4863 8668 -5
5180 4284 -11
3676 2231 15
1112 2068 -12
7215 9794 19
4147 8059 -2
5789 5025 -3
2009 6044 3
1839 5578 -16
2720 8140 1
9426 843 -7
1433 4590 20
1646 629 17
296 7429 12
8127 6012 13
371 7692 -8
6617 6664 3
8064 8112 20
3161 6799 14
3329 2847 -6
5064 4652 -5
7239 3757 6
9845 4453 -4
8111 4988 -4
4613 7798 20
2698 4101 9
7279 358 -9
2133 4542 7
4860 8281 -10
6734 2746 -14
5829 8285 6
1496 7411 4
3665 9868 -14
4199 4650 -2
8933 1873 -5
1438 8030 -9
3129 5313 -7
7583 7361 -15
8773 7009 -18
7365 5324 4
2459 801 -15
4687 9923 -7
3508 6963 -13
2447 8521 -7
7087 1303 13
5287 590 -16
3756 2783 11
9788 5581 -9
8815 658 -4
673 3318 16
3865 3082 4
6262 1826 -5
937 8838 3
3315 7492 -8
2451 6876 -13
739 6344 -6
9150 7847 17
8021 7231 -10
7700 2280 -4
7865 9606 -3
6101 3924 0
777 4817 -15
9549 4472 7
7976 4752 -4
1389 4599 -14
90 1096 -10
1997 5974 -7
6520 5856 11
448 960 -5
2620 7418 11
6043 209 -7
4314 5525 1
3317 6142 -2
781 4993 19
7900 605 0
8667 2226 11
6258 313 11
7471 8978 6
4325 4330 2
9815 9882 7
7166 5586 6
2532 558 1
2464 1958 -11
4174 8198 -7
880 2573 15
1704 7717 19
6725 6359 -9
9439 7355 -1
3834 3840 -6
4684 2008 -7
7176 1048 -8
9810 4426 -9
1554 4724 -2
5434 80 -2
7265 7032 4
5609 4481 2
3453 6854 -16
4139 6804 15
2393 7867 5
1961 8373 4
1830 3283 6
7226 1630 -14
984 1219 -18
6388 3712 12
8594 4046 14
7921 4546 -19
9914 6354 -8
3972 1969 -16
4775 5350 10
3768 2654 19
6262 5166 7
8467 5489 6
8322 1386 -5
6416 5085 -11
3162 376 15
6858 3795 8
7314 3237 12
6678 5758 14
1594 122 5
8528 6820 14
4850 1460 14
5477 6389 -16
4433 9521 18
4617 2558 -14
5686 7967 -5
2192 3492 3
5260 3421 -7
2772 4857 -20
7996 1857 5
9716 9881 13
2698 3037 -7
4429 6726 -5
5951 7399 -1
847 3004 0
5285 683 11
6409 757 5
300 4822 19
4302 8511 7
167 7382 1
4376 761 -9
568 7590 -14
4600 2260 9
8530 1494 10
7330 8027 -5
4667 1883 11
2356 3568 18
59 1575 4
3114 4171 -14
8930 6635 18
6602 9700 7
1931 1396 -10
1940 3310 10
165 4122 8
4127 8302 10
3147 1319 -14
7413 6585 -6
9396 1924 -3
3762 5792 8
9335 4646 5
6842 8621 3
3028 6690 -14
9204 70 -2
6054 5337 12
4527 2848 -18
9687 7881 -4
5826 1356 -19
6702 4104 -10
5443 8489 -8
1021 8180 -17
9292 1038 -7
3532 1965 -10
7797 7299 8
1293 6933 7
8586 8028 1
6353 9113 12
1418 5081 -16
7157 2071 -4
9399 7405 19
3380 9045 4
437 5729 20
3268 1973 -13
180 2388 -1
5259 9284 -8
7270 4635 12
4361 2360 -17
1309 2838 12
6196 5930 17
1041 8438 4
3108 3402 12
9429 2326 -13
7116 330 10
7872 8604 9
3882 6097 -3
5433 4495 18
1944 6287 -19
5118 882 -13
3006 1986 7
1124 4840 -13
1820 2002 -4
8467 5960 7
2313 9013 12
2719 4207 -5
574 3268 3
6396 746 0
7565 5849 -17
5035 6643 -20
8759 2101 18
8628 9670 16
5136 5167 -19
8000 184 16
667 9904 -10
8178 6907 4
625 1733 13
9959 4507 -12
1968 4593 3
6521 4527 -17
5108 6440 -15
8626 9549 15
4923 8666 0
6390 773 -6
9812 6121 20
9779 9921 17
6179 9068 6
3366 255 19
916 6531 -19
5552 9767 -6
264 803 -16
7857 5124 14
7789 8200 16
4154 5068 -8
9304 332 2
1431 4525 -18
7597 5819 20
4184 7115 -17
4405 7537 11
6285 3609 -4
8722 610 6
6093 6267 -4
5835 1427 -18
9668 1845 15
1552 341 11
5532 9301 -8
3274 2994 -11
6908 5219 13
8559 7649 9
6457 6932 -18
704 6880 -7
8902 5530 10
2485 8896 -13
5664 8898 -11
7590 2242 -14
7185 6541 19
7513 6229 12
1098 5976 -20
7691 7754 -15
2 3867 14
445 1233 12
9205 1364 12
4547 5452 2
6213 7591 -7
4824 4930 -13
2559 6153 16
260 8786 7
9934 7196 -7
3216 7103 2
7008 35 10
4092 5896 -15
3659 393 5
3299 1888 20
8306 1596 -6
4249 9452 20
8244 9996 4
6322 3359 10
8389 9190 -16
3047 7598 -20
9453 9426 15
1818 6224 14
7147 9796 -18
7743 4013 5
4134 2397 -11
8407 9537 -7
8304 3490 -8
7210 2928 -18
4774 4669 2
6413 1473 17
1889 1512 0
1522 6167 4
5566 4746 0
3310 5791 -7
3051 8272 -2
2326 4544 13
5677 9062 -17
5597 3243 0
5732 7707 -20
9891 6869 -3
2296 6593 -6
1274 9788 7
2521 7459 2
4773 4900 19
4600 5434 5
6495 830 -3
6844 2289 13
2731 7411 6
9154 3125 -14
2338 926 15
3225 4977 -20
7877 7148 -13
31 507 13
9895 2934 10
9612 7700 18
7966 5973 17
8390 7694 -19
4149 7563 -7
7409 7972 3
816 6087 1
4005 2173 -19
6234 4728 -5
2981 3095 -20
1772 1205 -6
