10000 40000
2260 8390 17
2261 2808 9
2261 6229 -9
2261 9886 -14
2262 1202 8
2262 3482 2
2262 4512 10
2262 6919 15
2262 7103 7
2263 1250 -10
2263 5365 11
2263 7686 -12
2263 7721 -8
2264 2745 -2
2264 5748 2
2265 240 18
2265 843 -20
2265 873 12
2265 1030 -3
2265 1149 -9
2265 4246 -18
2265 5856 -19
2265 8677 10
2266 1203 19
2266 4346 17
2267 2857 3
2267 4861 7
2267 5159 -7
2267 9825 5
2268 2763 4
2268 2774 0
2268 3529 4
2268 7834 -19
2268 8048 3
2268 9082 8
2268 9324 0
2269 1631 -4
2269 6075 16
2269 7092 -12
2269 9806 -13
2270 3323 19
2270 4332 20
2270 4928 -8
2271 5869 14
2272 686 17
2272 5141 10
2272 6428 7
2272 6790 -10
2272 7389 1
2272 9003 -15
2273 1911 -16
2273 2917 0
2273 4232 7
2273 4280 11
2273 4865 -7
2273 8081 -17
2273 9176 6
2274 340 -8
2274 3349 3
2274 8422 -17
2274 8586 13
2275 1853 6
2275 7690 14
2276 1337 17
2276 6753 -3
2276 7033 -15
2276 9306 12
2277 3163 -9
2277 3617 -14
2277 4741 7
2277 6340 1
2277 7244 14
2278 4736 -8
2278 5781 -17
2278 9167 -2
2278 9352 5
2279 2599 1
2279 2695 18
2279 4696 5
2279 6988 9
2279 9585 0
2280 239 -5
2280 3294 -2
2280 4870 12
2280 6470 7
2280 7822 -7
2281 3885 5
2281 4799 -11
2281 7571 -16
2282 893 9
2282 1538 1
2282 3207 5
2282 4285 17
2282 6719 -3
2282 6853 7
2283 176 3
2283 830 19
2283 2649 -10
2284 1494 5
2284 1917 -10
2284 5714 16
2284 6615 -5
2285 1665 -20
2285 1775 -2
2285 2623 7
2285 3185 6
2285 4685 -15
2285 5682 17
2285 6926 -1
2285 9778 12
2286 2594 -10
2286 6099 14
2286 6292 2
2286 9585 17
2286 9722 6
2287 8068 -4
2287 9866 18
2288 1690 -7
2288 2269 -2
2289 62 12
2289 2219 17
2289 9284 -6
2289 9556 17
2290 742 16
2290 2097 -7
2290 2770 -17
2290 5336 1
2290 5573 -3
2290 9778 3
2291 1414 20
2291 2396 11
2291 3278 12
2291 4609 -8
2291 5329 -20
2291 8662 18
2291 8752 -18
2291 9519 14
2292 403 -12
2292 540 -8
2292 7109 -17
2293 3700 2
2293 6304 7
2294 595 -8
2294 831 15
2294 5827 -13
2294 6725 -16
2294 9607 20
2295 108 -10
2295 6167 -4
2295 8189 -8
2295 9029 -1
2295 9093 3
2296 6593 -6
2296 9010 10
2297 359 5
2297 6932 16
2298 59 10
2298 4486 -9
2298 5073 12
2299 1365 15
2299 2166 12
2299 2187 -5
2299 3878 -3
2299 6976 -16
2299 7188 -15
2299 8489 16
2300 2874 -11
2300 3290 1
2300 5170 16
2300 7194 -19
2301 4919 -20
2301 7213 17
2302 5378 3
2302 9103 -19
2303 2134 1
2304 2005 -15
2304 3181 14
2304 4403 2
2304 4705 16
2304 7581 -3
2304 9467 -14
2305 1219 18
2305 8887 -17
2306 34 4
2306 1118 18
2306 3749 -15
2306 7377 14
2307 56 -15
2307 3615 5
2307 8006 -17
2308 3805 4
2308 6781 5
2308 7669 -13
2308 9842 -11
2309 601 1
2309 4320 10
2309 4828 6
2309 5463 -15
2309 7566 -18
2309 9664 8
2310 132 9
2310 1035 10
2310 2637 13
2310 5924 19
2310 8971 1
2311 929 -19
2311 3407 15
2311 5164 3
2311 5617 -1
2311 6553 -7
2311 8221 -20
2311 9393 -11
2311 9399 3
2312 9683 -14
2313 4018 -3
2313 4035 11
2313 5848 7
2313 7133 0
2313 9013 12
2314 698 12
2314 1259 -13
2314 2928 14
2314 7190 13
2315 3035 -13
2315 3760 -16
2315 7623 5
2315 8033 4
2316 227 5
2316 2215 10
2316 2400 -10
2317 199 -16
2317 2825 2
2317 3795 -18
2317 7427 -11
2318 3634 -14
2318 5471 17
2319 794 4
2319 1793 -12
2319 3722 18
2319 4877 -17
2319 5043 12
2319 6347 13
2320 2929 8
2320 3005 -18
2320 3593 -3
2321 759 20
2321 1062 -5
2321 3857 14
2321 6138 18
2321 7427 20
2321 9229 20
2322 2185 0
2322 3001 -16
2322 7063 -5
2323 573 -11
2324 5076 -10
2324 5191 17
2324 6660 13
2325 174 11
2325 266 -14
2325 2993 8
2326 3757 2
2326 4490 7
2326 4544 13
2326 8491 -7
2326 9316 17
2327 5902 -9
2327 7144 -17
2327 7171 18
2327 7494 4
2327 8990 20
2329 6115 -2
2329 6487 -8
2329 8030 -8
2330 6515 5
2330 6747 13
2330 7939 12
2330 9791 -17
2331 927 10
2331 1419 20
2331 6534 3
2331 7727 -4
2331 9600 7
2332 933 7
2332 1204 19
2332 2296 20
2332 2654 13
2332 4078 9
2332 6649 5
2332 6700 15
2332 7457 -4
2332 9938 19
2333 2801 8
2333 3878 -10
2334 4798 -3
2334 5750 -13
2334 6418 -20
2334 6590 17
2334 8748 -11
2335 1710 2
2335 2262 7
2335 3573 -20
2335 4282 6
2335 8320 10
2336 5842 -12
2336 7345 -20
2336 9655 -8
2337 1386 -14
2337 3034 -20
2337 7236 16
2338 624 8
2338 914 1
2338 926 15
2338 2689 -9
2338 3972 15
2338 4171 -15
2338 9396 6
2339 733 13
2339 2184 13
2339 6604 13
2339 8408 -6
2339 8563 5
2340 99 13
2340 4413 20
2340 5561 12
2341 848 -4
2341 9806 -6
2342 535 -12
2342 5551 -12
2342 7070 -4
2342 7587 -4
2342 7903 -5
2342 8638 -7
2343 2072 -20
2343 2214 0
2343 3723 -20
2343 5111 18
2344 2354 7
2344 7499 -2
2344 7638 -14
2344 9760 0
2344 9991 -7
2345 55 -13
2346 3440 9
2346 4550 -5
2347 4216 1
2347 4561 10
2347 4858 18
2347 6336 17
2347 8571 6
2347 9153 -8
2348 5455 16
2349 2066 -8
2349 3142 -3
2349 5934 -11
2350 634 16
2350 987 11
2350 1691 -12
2350 2793 -13
2350 4057 6
2350 9648 -17
2351 2995 -17
2351 4443 5
2351 4637 18
2352 1376 15
2352 5434 5
2352 5581 7
2353 4165 20
2353 4318 18
2353 4619 0
2353 4874 1
2353 6415 2
2353 7234 -9
2354 93 -11
2354 4653 15
2354 4749 -6
2354 6022 4
2354 6414 -19
2355 3491 5
2355 3635 -2
2355 7803 -17
2355 8961 20
2356 1141 19
2356 3549 -2
2356 3568 18
2356 4407 2
2356 7636 -3
2357 2200 0
2357 3829 -15
2357 4487 -14
2357 7269 5
2357 8927 -3
2358 3849 5
2358 7672 3
2358 8127 12
2359 337 6
2359 2152 -12
2360 141 16
2360 5398 14
2360 7186 15
2360 7696 -8
2361 8404 -20
2362 379 17
2362 5189 9
2362 5387 -7
2362 7258 -11
2362 8544 -18
2362 9269 -5
2363 530 1
2363 1811 13
2363 4917 -16
2363 8103 7
2364 7638 6
2365 551 -1
2365 2967 -6
2365 3098 -1
2365 4610 -12
2365 5211 8
2365 6785 10
2366 4425 11
2366 6992 -12
2366 7721 6
2367 4936 -7
2367 5025 -16
2367 8676 -7
2368 6341 -15
2368 8848 -20
2369 3112 -11
2369 5888 5
2369 6672 8
2369 8465 14
2369 9685 -3
2370 607 12
2370 966 4
2370 1505 15
2370 2309 18
2370 3119 12
2370 3278 11
2370 4176 2
2370 5735 -4
2370 9328 1
2371 2777 2
2371 5649 15
2372 5823 5
2372 6562 14
2372 7985 7
2372 8177 4
2373 1740 18
2373 1927 -11
2373 4712 -8
2373 5765 -9
2373 8359 0
2373 9063 1
2374 2505 6
2374 7289 2
2374 7443 -11
2374 9452 -9
2375 786 -18
2375 1134 -14
2375 1440 -18
2375 3016 -19
2375 5173 -3
2375 7316 0
2375 7462 -18
2375 8011 16
2376 586 -14
2376 3408 17
2376 7579 -16
2377 7167 -7
2377 7358 14
2377 8208 19
2377 9119 7
2377 9940 4
2378 1731 11
2378 2518 -2
2378 5456 -1
2378 5717 15
2378 7461 16
2378 8851 -5
2379 485 15
2379 6560 -11
2380 6369 -9
2381 1649 -12
2381 2912 20
2381 4173 6
2381 4591 8
2381 5480 -15
2381 5800 7
2381 6362 0
2382 3061 -10
2382 3312 16
2382 4280 -11
2382 4287 -2
2382 4397 13
2382 4511 18
2382 5055 -14
2382 6861 9
2382 8828 19
2383 619 2
2383 2380 -16
2383 2917 -7
2383 5873 -15
2383 7412 11
2383 7919 -14
2383 9447 5
2384 2082 -11
2384 4078 -16
2384 6927 4
2384 9321 -4
2384 9783 19
2385 7964 6
2386 1678 -1
2386 3788 11
2386 8007 17
2386 9292 18
2387 5763 15
2387 6520 -15
2387 9784 -12
2388 96 5
2388 3169 -1
2388 8930 -16
2388 9482 -3
2389 2459 19
2389 4942 -1
2389 5997 2
2389 8489 -4
2390 2020 1
2390 4297 1
2390 5525 15
2390 7874 -9
2390 9998 9
2391 774 2
2391 1680 -5
2391 6095 20
2392 1359 -3
2392 5784 20
2392 6298 -10
2392 7439 -7
2393 1427 -10
2393 7867 5
2394 1694 -4
2394 1931 -19
2394 4542 9
2394 5462 -10
2394 5793 12
2394 7391 -16
2395 255 10
2395 645 -12
2395 5129 -4
2395 5983 -2
2395 7694 10
2395 9905 17
2396 495 13
2396 1268 -7
2396 1445 5
2396 1907 0
2396 2992 -3
2396 6141 16
2396 7869 -18
2397 2379 16
2397 3107 -8
2397 6010 0
2398 629 -4
2398 1746 5
2398 4988 -3
2398 8566 12
2399 3217 2
2399 4438 14
2400 5783 16
2400 5862 -16
2400 9247 -19
2401 270 -14
2401 2709 15
2401 2783 -2
2401 3455 11
2401 9283 -19
2401 9400 -10
2402 162 13
2402 2667 13
2402 3074 3
2402 3881 -13
2402 4981 16
2402 5328 -2
2402 8709 -11
2403 1290 -6
2403 3242 14
2404 748 -11
2404 1558 -13
2404 2591 -17
2404 9859 1
2405 794 -1
2405 6392 -2
2405 6939 -17
2405 7069 11
2405 7116 -14
2406 914 3
2406 1912 10
2406 2067 -18
2406 2625 3
2406 8788 8
2407 3553 11
2407 5005 7
2407 6527 17
2407 8236 -11
2408 991 7
2408 1170 11
2408 2878 9
2408 3983 11
2408 4806 16
2408 6708 11
2409 63 -8
2409 1115 4
2409 5191 -2
2410 1892 5
2410 2916 -4
2410 4583 0
2410 8375 -17
2411 1495 20
2411 2715 -7
2411 3374 -20
2411 4234 -18
2411 7584 -18
2412 734 -5
2412 1228 12
2412 3176 -9
2412 4942 19
2412 7478 19
2412 8084 -3
2412 9519 8
2413 2361 8
2413 2941 14
2413 9666 -1
2414 94 14
2414 3181 -9
2414 7609 3
2414 8125 -17
2415 3445 -10
2416 747 -3
2416 4386 -18
2416 7746 18
2416 9091 20
2416 9697 3
2416 9753 12
2417 1294 -10
2417 1397 -7
2417 4960 -6
2417 6277 5
2417 7625 -1
2417 7884 -3
2418 467 12
2418 3975 20
2418 5395 15
2418 5573 -1
2418 7025 13
2418 7885 -1
2419 2132 -1
2419 9885 -6
2420 696 16
2421 660 18
2421 1492 18
2421 3061 -12
2421 3964 15
2421 4471 -16
2421 4788 -11
2421 7997 -1
2422 349 -16
2422 1824 -12
2422 2056 -13
2422 3294 -14
2422 4007 -17
2422 6330 19
2422 6783 -8
2422 7526 10
2423 130 3
2423 2667 10
2423 8326 -1
2424 2176 -6
2424 2924 7
2424 6230 18
2424 7914 -7
2425 202 4
2425 921 15
2425 1145 12
2425 8741 -5
2425 9586 -6
2426 4107 -17
2426 8714 -16
2426 9765 6
2427 1874 -18
2427 5135 -14
2427 5459 -5
2427 8295 -20
2427 8564 6
2428 2848 -13
2428 3544 -4
2428 6091 15
2429 236 -11
2429 3279 -15
2429 4693 0
2429 7307 0
2429 7757 -18
2430 459 5
2430 4266 -2
2430 4833 -16
2430 6140 -11
2430 6646 6
2430 7438 -16
2431 6550 17
2431 7052 5
2431 7686 17
2432 728 5
2432 742 8
2432 4993 -9
2432 7222 -12
2432 7444 -14
2433 1626 -4
2433 1728 3
2433 1907 -7
2433 3120 -20
2433 6096 3
2433 6274 13
2434 63 16
2434 3125 -11
2434 3646 -12
2434 8065 -10
2435 2415 2
2435 4452 2
2435 5701 -17
2435 7822 -17
2436 188 19
2436 722 1
2436 2736 7
2436 7060 19
2436 7070 -19
2437 4473 -12
2437 6211 -19
2437 6625 -10
2438 387 -18
2438 6512 20
2438 7045 -3
2439 2336 -3
2439 9231 -20
2439 9764 -8
2439 9868 16
2440 1764 7
2440 3668 3
2440 5061 15
2440 7942 9
2440 8663 -17
2441 1182 -1
2441 5179 -12
2441 8686 5
2441 9073 -20
2442 1190 5
2442 6544 5
2442 7892 -14
2442 9207 7
2443 2874 -6
2443 6653 5
2443 8517 0
2443 8710 -9
2443 9982 15
2444 585 4
2444 3678 6
2444 4538 15
2445 558 -8
2445 1043 -16
2445 7585 1
2446 214 -11
2446 273 -1
2446 477 -7
2446 749 1
2446 797 4
2446 1818 -16
2446 4143 -17
2447 2487 -11
2447 5502 -4
2447 5843 -18
2447 7944 12
2447 8521 -7
2448 795 5
2448 798 -13
2448 3709 -8
2448 5190 -5
2448 5318 -16
2448 6772 -6
2449 56 -8
2449 2327 11
2449 3618 10
2449 3619 -12
2449 3760 -14
2449 4236 13
2449 5918 15
2449 7623 7
2450 3162 -4
2450 6827 -7
2450 7875 12
2451 3639 14
2451 4240 -18
2451 4417 19
2451 5307 -13
2451 6876 -13
2451 7012 1
2453 2159 2
2453 3674 -4
2453 6986 14
2454 9889 1
2455 2589 10
2455 4708 11
2455 6747 10
2455 7006 -16
2456 780 13
2456 2128 -17
2456 2345 6
2456 2411 8
2456 2578 -14
2456 3257 16
2456 4112 -10
2456 4826 -6
2456 4887 8
2457 1419 9
2457 2931 -3
2457 5604 -17
2457 6537 -3
2457 9313 -14
2457 9692 19
2458 1399 -11
2458 3295 12
2458 5471 17
2458 6360 -9
2458 6751 14
2458 9306 -13
2459 528 3
2459 801 -15
2459 1115 -1
2459 6731 20
2459 8014 5
2459 9185 11
2460 1894 10
2460 2137 20
2460 9125 -4
2460 9376 -10
2460 9673 -16
2461 2341 -13
2461 5731 3
2461 7556 -15
2461 8823 -12
2461 9375 14
2462 5062 -5
2462 9017 15
2462 9512 -8
2463 59 14
2464 310 6
2464 1127 18
2464 1958 -11
2464 5708 4
2465 334 7
2465 1308 6
2465 2489 19
2465 3436 16
2465 6799 -10
2465 7157 10
2465 8144 -4
2466 250 -11
2466 1060 20
2466 2490 -6
2467 3719 -19
2468 1265 14
2468 4006 -13
2468 4906 -1
2468 6533 12
2469 2007 -5
2469 9632 10
2470 3634 1
2470 4540 7
2470 5774 -8
2470 5844 7
2470 6468 -6
2470 9977 -12
2471 4217 17
2471 5177 -5
2471 5305 -12
2471 8196 6
2471 8491 -14
2472 3599 15
2472 4395 4
2472 5497 0
2472 7362 19
2472 8921 -16
2473 448 -16
2473 1601 -17
2474 8051 14
2475 1136 15
2475 2389 -14
2475 4078 -2
2475 4816 6
2475 5324 -11
2475 5736 -5
2478 4414 15
2478 7530 19
2479 5555 0
2479 7218 10
2480 5205 -17
2480 6365 11
2480 7571 -19
2480 9433 -12
2481 92 5
2481 5790 -15
2481 6317 12
2481 8075 10
2482 1325 -11
2482 3923 16
2482 4138 -2
2482 5839 7
2482 6802 -20
2482 7953 8
2483 405 -11
2483 510 -8
2483 6173 9
2484 450 9
2484 2004 14
2484 5550 8
2484 7020 11
2484 8994 15
2485 5078 -9
2485 7707 9
2485 8896 -13
2486 180 13
2486 1779 4
2486 1923 -9
2486 7302 -16
2486 7656 -11
2486 7811 17
2487 1822 -14
2487 3869 4
2487 4277 3
2487 5282 0
2487 5394 5
2487 6926 -5
2487 6956 7
2487 8079 -17
2487 8581 15
2488 357 -6
2488 947 14
2488 4784 -19
2488 5604 4
2489 69 12
2489 1674 3
2489 1822 -20
2489 1892 -1
2489 3667 -10
2489 9655 -6
2490 6902 18
2491 2945 1
2491 4418 12
2491 4430 13
2491 5380 8
2491 9518 -18
2493 1461 9
2493 2613 -2
2493 4634 3
2494 1059 5
2494 2637 1
2494 5236 -15
2494 8376 -20
2495 175 -17
2495 6722 -18
2495 8452 7
2496 1002 -2
2496 1580 -18
2496 3088 -12
2496 5759 15
2496 7513 -10
2496 9152 -10
2497 3807 7
2497 6103 -10
2497 7316 6
2497 7636 -9
2498 1285 12
2498 1296 0
2498 7748 -14
2498 7833 -13
2498 8827 14
2498 9692 17
2499 2969 -17
2499 9341 2
2500 772 -4
2500 1116 -8
2500 5229 4
2500 7267 10
2500 7517 3
2501 4679 -9
2501 5777 9
2501 8881 5
2502 3745 -2
2502 6690 3
2503 1686 20
2503 6988 9
2504 8621 7
2505 1010 -1
2505 1125 -8
2505 1265 -6
2505 2046 18
2505 2496 -20
2505 3053 13
2505 3366 -14
2506 2871 -5
2506 5370 4
2506 6075 4
2506 9272 -18
2506 9950 -2
2507 2223 -13
2507 3877 8
2507 5023 -15
2507 8168 12
2507 8798 4
2507 8910 -10
2508 3659 -10
2508 7005 -15
2508 8022 14
2508 8122 19
2509 959 -10
2509 6882 5
2509 8733 13
2510 1163 -19
2510 1749 1
2510 5838 -6
2510 6553 2
2510 7041 0
2511 1681 13
2511 1800 10
2511 4000 -9
2512 456 -11
2512 1078 -9
2512 1248 11
2512 3974 20
2512 6121 -20
2512 6797 -2
2513 373 -4
2513 5395 14
2513 8445 -1
2514 528 -18
2514 1826 -5
2514 1891 5
2514 6352 -10
2514 9464 12
2514 9919 -20
2515 440 18
2515 3678 6
2515 5877 -10
2516 5722 3
2516 6706 -8
2517 4346 1
2518 7532 -6
2519 2320 9
2519 4310 -7
2519 6139 15
2519 6223 -17
2519 7050 10
2519 7824 14
2519 9557 14
2520 210 -19
2520 2742 -8
2520 3367 -1
2520 3945 11
2520 4777 18
2520 5534 2
2520 7141 -17
2520 7518 13
2521 2907 -12
2521 3719 -4
2521 5083 20
2521 6137 5
2521 6140 -5
2521 7023 -7
2521 7459 2
2522 1074 6
2522 3704 -10
2523 3486 -4
2523 3672 -16
2523 6903 9
2523 7085 3
2523 7899 20
2523 8511 2
2524 2265 5
2524 4055 -10
2524 4256 -9
2524 5242 -8
2524 5282 -10
2524 7496 3
2524 7872 14
2524 9316 5
2525 1169 2
2525 5808 19
2525 6875 19
2525 7143 -14
2526 3605 6
2526 6246 1
2526 9581 19
2527 2705 20
2527 5123 14
2528 594 7
2528 702 9
2528 706 -1
2528 4927 19
2528 6784 3
2529 939 15
2529 2049 -12
2529 3884 -15
2530 3342 -6
2530 8115 -16
2531 3240 -14
2531 4272 10
2531 5452 -13
2531 7206 13
2531 9476 11
2532 558 1
2532 1345 -17
2532 3434 2
2533 599 15
2533 2956 0
2533 7494 -2
2534 8222 2
2534 8853 18
2535 999 0
2535 4047 -1
2535 5152 4
2535 6186 8
2536 8 -7
2536 4237 1
2536 6489 11
2536 7465 -19
2537 2747 -1
2537 4913 -4
2537 6198 14
2538 27 -10
2538 547 -5
2538 603 -3
2538 3589 -9
2538 6089 6
2538 6565 -13
2538 7787 -5
2538 9990 2
2539 244 -13
2539 2981 1
2539 5417 -1
2539 5494 17
2539 7972 12
2539 8634 -9
2539 8751 5
2540 5952 1
2541 1694 11
2541 2120 -19
2541 5875 -12
2541 5946 -7
2541 6820 -7
2542 219 -12
2542 2105 7
2542 3972 -10
2542 4375 9
2542 5629 -8
2542 7737 -16
2542 8207 -19
2543 1876 4
2543 6289 9
2543 6856 -18
2543 8073 11
2544 365 1
2544 3790 4
2544 5202 10
2544 5940 -20
2544 7973 -17
2544 8425 -8
2545 6260 9
2545 6311 -19
2545 6687 -9
2546 2178 10
2546 2797 -19
2547 3171 -11
2547 5513 -9
2547 8430 0
2548 420 -15
2548 859 -14
2548 2887 -16
2548 3744 -18
2548 5282 -8
2548 5337 3
2548 5525 18
2548 6104 0
2548 7046 20
2549 2006 10
2549 2374 -20
2549 4185 15
2549 8758 -17
2550 134 -3
2550 5754 14
2551 2295 -12
2551 4973 20
2551 6376 8
2551 8680 17
2551 9401 18
2552 562 -10
2552 2597 -10
2552 3486 17
2552 4251 -16
2553 275 19
2553 1147 6
2553 1417 -7
2553 2294 9
2553 2842 -7
2553 3220 -15
2553 3741 -19
2553 4495 4
2553 7312 2
2554 687 -10
2554 2113 0
2554 3236 14
2554 3654 16
2554 4066 -12
2554 7491 11
2554 7672 -3
2554 7847 -15
2555 2116 -13
2555 4316 -16
2555 8056 -14
2555 8923 -3
2556 3800 -16
2556 4600 10
2556 6669 -9
2556 8209 6
2557 2212 3
2557 9037 -14
2558 3889 2
2558 8515 -20
2559 3949 12
2559 6153 16
2559 6427 10
2559 6472 2
2559 6878 -10
2559 8543 3
2560 1664 -2
2560 3637 -12
2560 5156 -14
2560 5567 3
2561 76 12
2561 1287 -15
2561 3182 15
2561 5479 16
2561 8191 -2
2562 4048 10
2562 8640 -5
2563 1666 -16
2563 4261 -8
2563 6713 9
2563 7386 -19
2563 9228 -18
2564 5396 4
2564 9578 -6
2565 1157 2
2565 4359 2
2565 8377 0
2566 552 9
2566 1659 -6
2566 3902 4
2566 5808 9
2566 7607 4
2567 511 1
2567 9538 5
2568 93 9
2568 4524 -15
2568 5161 -16
2568 7794 12
2569 6536 3
2570 190 16
2570 3902 18
2570 5523 -20
2570 7488 -18
2571 266 -3
2571 615 16
2571 3092 -6
2571 7535 10
2572 4334 -20
2573 4442 7
2574 2103 1
2574 6653 -2
2574 8135 -18
2574 8528 16
2574 9961 -20
2575 1635 5
2575 4372 -10
2575 6308 11
2576 2880 -14
2577 505 6
2577 619 -12
2577 1719 -5
2577 2978 16
2577 5965 2
2577 6702 -8
2577 8143 8
2577 8335 13
2578 2892 13
2578 8380 -4
2578 8704 7
2579 6161 -15
2580 4871 5
2581 909 -9
2581 1917 13
2581 5585 3
2582 4233 6
2582 4537 17
2582 5126 4
2582 7210 11
2582 9415 -14
2583 969 5
2583 3081 -4
2583 4404 -3
2583 5263 -3
2583 6965 -4
2583 7198 -8
2583 8247 -13
2583 8687 -4
2583 9460 13
2584 176 -13
2584 2581 -12
2584 2657 17
2584 2912 -19
2584 4919 11
2584 8249 2
2585 411 20
2585 1137 3
2585 2067 16
2585 5452 -10
2585 5595 6
2586 5216 18
2586 6326 0
2587 1493 -3
2587 1918 -12
2587 2605 -16
2587 3083 -7
2587 3293 -2
2587 3856 -1
2587 6594 -5
2588 1775 -17
2588 2409 20
2588 2575 15
2588 6752 -17
2588 8923 4
2588 9238 19
2589 4862 -18
2589 7498 -7
2590 3405 -5
2590 3823 17
2590 4317 -9
2590 4799 -14
2591 6707 -4
2592 809 19
2592 3588 13
2593 802 -6
2593 7013 -6
2594 2887 -15
2594 3234 15
2594 5281 10
2595 2309 -1
2595 4401 -5
2595 6340 -1
2596 646 -12
2596 6009 -10
2596 7911 -5
2596 9350 8
2597 1704 1
2597 6244 9
2597 9681 0
2598 3232 -11
2598 3899 14
2598 5438 -13
2598 9226 5
2599 267 -10
2599 2101 17
2599 3306 4
2599 6616 -10
2599 6691 8
2600 7102 -3
2600 7786 6
2600 8839 -5
2601 5201 20
2601 5204 -14
2601 5559 -3
2601 6923 -7
2601 8626 -3
2601 9334 14
2602 1569 11
2602 2525 -11
2602 2676 2
2602 4068 5
2602 5059 -9
2602 6359 -7
2602 8632 13
2603 2975 -11
2603 5442 -9
2603 5629 -8
2604 385 15
2604 522 16
2604 1325 -18
2604 4687 1
2604 5982 11
2604 8306 5
2605 277 14
2605 3150 8
2605 6377 6
2605 9138 0
2606 2138 13
2606 4504 -4
2606 5963 -2
2607 353 -7
2607 2611 -16
2607 2634 5
2607 2691 4
2607 3743 -15
2607 4381 16
2607 5160 -1
2608 4222 9
2608 6665 -8
2608 6675 11
2608 7883 -1
2609 121 -19
2609 243 -9
2609 4830 16
2609 5691 7
2610 186 16
2610 1358 -1
2610 7047 -8
2610 8274 -10
2610 9332 -19
2610 9700 20
2611 1982 -5
2611 2144 15
2611 5262 20
2611 8863 18
2612 3671 -4
2612 4005 -15
2612 6815 10
2612 7779 -18
2612 9015 -7
2612 9907 11
2613 4609 -20
2613 7691 -10
2614 5469 18
2614 5856 -15
2614 7143 16
2614 9559 -8
2615 1796 -20
2615 4125 -6
2615 9540 2
2616 599 1
2616 5861 17
2617 3362 8
2617 4919 0
2617 5715 -14
2617 6412 7
2618 2218 -18
2618 3947 11
2619 3999 13
2619 5219 20
2619 6011 -18
2619 7890 -1
2619 8174 18
2620 525 10
2620 3775 -4
2620 6122 -16
2620 6653 6
2620 7418 11
2620 7462 -20
2621 7972 14
2621 8066 -16
2621 8423 -6
2621 8802 -5
2622 332 -14
2622 701 -4
2622 1544 8
2622 2184 13
2622 7334 -20
2623 414 -7
2623 5518 -14
2623 5863 -12
2623 7292 19
2623 7346 19
2623 7508 11
2623 7539 -11
2624 73 15
2624 5443 -3
2624 5579 -10
2624 5748 4
2624 6024 -10
2624 6438 14
2624 6653 -1
2624 7972 -9
2625 106 -5
2625 878 15
2625 7148 6
2625 8428 13
2626 170 -3
2626 1965 7
2626 4018 19
2626 5283 -5
2627 259 16
2627 1674 18
2627 4996 -18
2627 6209 1
2627 7300 -14
2627 8219 -16
2627 8981 18
2628 649 14
2628 3119 15
2628 3214 16
2628 3460 -11
2628 3494 1
2629 1918 -14
2629 3762 -7
2629 5014 12
2629 7271 -15
2629 7508 17
2629 8308 -16
2630 346 13
2630 4960 -6
2631 3815 -14
2631 4746 13
2631 5767 15
2631 7307 -12
2631 8659 19
2632 857 4
2632 3755 6
2632 6194 -11
2632 6425 12
2633 311 -10
2633 987 -8
2633 2556 -16
2633 4936 -2
2634 3010 1
2634 5605 17
2634 5933 11
2634 6041 -15
2635 1468 -18
2635 3833 13
2635 3930 20
2635 7442 12
2635 8057 -12
2636 440 -7
2636 6185 13
2636 6487 9
2636 7161 -2
2637 191 17
2637 3469 -10
2637 3675 -7
2637 5175 -14
2637 6255 15
2637 9044 -4
2638 2322 -1
2638 3123 -19
2638 9808 -20
2639 2575 -2
2639 4420 -7
2639 7789 -19
2639 8370 -5
2640 3221 8
2640 4222 -4
2640 6728 15
2640 7237 -1
2640 8184 16
2640 9136 16
2640 9659 -11
2641 107 -17
2641 443 6
2641 622 16
2641 3476 -18
2641 9282 15
2642 625 -12
2642 850 4
2642 4379 0
2642 4792 3
2642 6193 -9
2642 6288 1
2642 6512 11
2642 8026 19
2642 8437 12
2643 152 5
2643 843 19
2643 1438 -1
2643 3294 -7
2643 4475 -14
2643 4902 2
2643 6369 20
2643 8791 -7
2643 9548 -18
2644 2424 -6
2644 6586 -5
2645 292 18
2646 180 15
2646 5083 -8
2647 22 19
2647 5336 -13
2647 6240 6
2647 6833 -12
2647 8353 -13
2648 5739 -11
2648 7393 -5
2649 95 4
2649 4070 -5
2649 4188 9
2649 5277 3
2649 6883 -18
2650 3176 13
2650 5354 -11
2650 5915 -3
2650 8343 14
2651 515 6
2651 1400 3
2651 9238 15
2652 631 -6
2652 2551 4
2652 3471 -4
2652 3623 12
2652 5610 7
2653 5800 9
2654 171 -19
2654 1480 11
2654 9251 10
2655 640 1
2656 1255 1
2656 4117 -10
2656 6543 -1
2656 8445 -14
2656 8530 8
2657 548 -20
2657 8268 -3
2658 748 -7
2658 1099 -5
2658 3053 -15
2659 59 -7
2659 1433 5
2659 2763 12
2660 4217 14
2660 5280 -8
2660 5776 3
2661 159 12
2661 306 -1
2661 3626 12
2661 5245 17
2662 711 1
2662 1369 5
2662 7656 3
2662 9152 -6
2662 9665 -7
2662 9667 10
2662 9825 17
2663 494 19
2663 635 5
2663 3332 18
2663 3986 17
2663 7644 7
2664 1308 15
2664 2307 20
2664 3164 -20
2664 4139 12
2664 4159 -7
2664 4400 -16
2664 6269 -12
2664 7299 19
2664 9430 15
2665 8063 -5
2665 8239 -10
2666 4823 -1
2666 7465 14
2666 8013 5
2666 8513 0
2667 6129 9
